dataset,user,n_baskets,avg_basket_size,repeat_rate,adjacent_basket_jaccard,recent_basket_novelty
sam,5281,2,1.0,0.5,1.0,0.0
sam,13316,11,4.090909090909091,0.28888888888888886,0.0375,0.3333333333333333
sam,9049,2,4.0,0.125,0.14285714285714285,0.75
sam,851,33,4.7272727272727275,0.46153846153846156,0.0550617784992785,0.3333333333333333
sam,17893,3,3.6666666666666665,0.0,0.0,1.0
sam,16098,7,14.142857142857142,0.2222222222222222,0.06254010695187166,0.5294117647058824
sam,2692,15,5.4,0.32098765432098764,0.07765151515151515,0.0
sam,5413,16,1.9375,0.935483870967742,0.9333333333333333,0.0
sam,5017,4,2.0,0.375,0.25,0.0
sam,14209,5,8.8,0.20454545454545459,0.03125,0.5
sam,248,2,6.5,0.07692307692307687,0.08333333333333333,0.8571428571428571
sam,9062,2,2.0,0.5,1.0,0.0
sam,4298,4,1.0,0.5,0.6666666666666666,0.0
sam,2998,21,9.952380952380953,0.3588516746411483,0.0319149315596684,0.7058823529411765
sam,11470,2,1.5,0.0,0.0,1.0
sam,3381,8,2.875,0.26086956521739135,0.047619047619047616,0.0
sam,641,48,1.5625,0.6266666666666667,0.11063829787234043,0.0
sam,2455,2,3.5,0.0,0.0,1.0
sam,7184,3,3.0,0.0,0.0,1.0
sam,11700,3,1.6666666666666667,0.0,0.0,1.0
sam,9096,5,1.2,0.5,0.5,0.0
sam,13089,2,1.0,0.5,1.0,0.0
sam,12123,5,3.2,0.1875,0.09166666666666667,0.8
sam,14362,2,1.0,0.5,1.0,0.0
sam,14560,9,11.444444444444445,0.09708737864077666,0.019230769230769232,0.8214285714285714
sam,11272,5,5.4,0.11111111111111116,0.0,0.6666666666666666
sam,15212,3,4.333333333333333,0.15384615384615385,0.11805555555555555,0.75
sam,11301,6,5.833333333333333,0.11428571428571432,0.051515151515151514,0.75
sam,3978,4,3.75,0.0,0.0,1.0
sam,8041,4,1.0,0.25,0.0,0.0
sam,17147,2,2.5,0.0,0.0,1.0
sam,1664,3,1.6666666666666667,0.19999999999999996,0.0,0.5
sam,2563,3,5.0,0.0,0.0,1.0
sam,13754,6,1.1666666666666667,0.5714285714285714,0.4,0.0
sam,11292,4,1.0,0.5,0.6666666666666666,1.0
sam,17741,2,2.0,0.0,0.0,1.0
sam,14613,2,14.5,0.03448275862068961,0.03571428571428571,0.9166666666666666
sam,12241,4,1.25,0.0,0.0,1.0
sam,16052,4,2.75,0.0,0.0,1.0
sam,3146,9,7.666666666666667,0.2028985507246377,0.021491228070175436,0.5555555555555556
sam,16788,3,1.0,0.6666666666666667,1.0,0.0
sam,15849,2,2.0,0.5,1.0,0.0
sam,13158,4,3.75,0.0,0.0,1.0
sam,10444,3,1.3333333333333333,0.25,0.0,0.0
sam,4304,16,2.625,0.5714285714285714,0.3475661375661376,0.0
sam,11568,4,7.75,0.4193548387096774,0.34027777777777773,0.16666666666666666
sam,11224,4,2.25,0.33333333333333337,0.31666666666666665,0.5
sam,11502,2,1.0,0.0,0.0,1.0
sam,4744,12,2.9166666666666665,0.37142857142857144,0.06233766233766234,0.4
sam,1065,17,5.823529411764706,0.41414141414141414,0.038862526362526364,0.5
sam,11832,4,1.0,0.75,1.0,0.0
sam,5717,2,5.0,0.09999999999999998,0.1111111111111111,0.5
sam,10218,2,1.0,0.5,1.0,0.0
sam,14028,2,7.0,0.0714285714285714,0.07692307692307693,0.8571428571428571
sam,13382,7,6.142857142857143,0.16279069767441856,0.0405982905982906,0.42857142857142855
sam,8497,10,1.2,0.75,0.7222222222222222,1.0
sam,4911,3,1.0,0.33333333333333337,0.0,0.0
sam,14684,2,5.0,0.0,0.0,1.0
sam,2118,2,1.0,0.5,1.0,0.0
sam,4687,26,2.076923076923077,0.5,0.013333333333333332,0.3333333333333333
sam,8545,13,4.846153846153846,0.38095238095238093,0.02867965367965368,0.5
sam,3682,8,3.125,0.16000000000000003,0.03571428571428571,0.6666666666666666
sam,12931,2,5.0,0.0,0.0,1.0
sam,17606,2,1.5,0.0,0.0,1.0
sam,15312,2,2.0,0.0,0.0,1.0
sam,17141,6,3.0,0.11111111111111116,0.02857142857142857,0.75
sam,6465,4,5.25,0.09523809523809523,0.03333333333333333,0.8
sam,4266,3,1.3333333333333333,0.25,0.5,1.0
sam,8433,6,1.0,0.6666666666666667,0.8,0.0
sam,9165,5,1.8,0.33333333333333337,0.20833333333333331,0.6666666666666666
sam,1863,2,8.5,0.0,0.0,1.0
sam,12268,4,3.25,0.0,0.0,1.0
sam,13361,4,2.5,0.4,0.3333333333333333,0.6666666666666666
sam,18218,2,2.5,0.0,0.0,1.0
sam,1623,2,3.5,0.0,0.0,1.0
sam,1714,25,8.0,0.385,0.04007710426828074,0.0
sam,18019,2,3.0,0.0,0.0,1.0
sam,39,26,4.076923076923077,0.4056603773584906,0.029333333333333336,0.3333333333333333
sam,5918,2,2.5,0.19999999999999996,0.25,0.5
sam,11133,2,4.5,0.11111111111111116,0.125,0.5
sam,2722,5,4.8,0.08333333333333337,0.05,1.0
sam,323,2,4.0,0.0,0.0,1.0
sam,11643,9,5.777777777777778,0.1923076923076923,0.02784455128205128,0.7
sam,12011,7,3.4285714285714284,0.08333333333333337,0.05416666666666667,1.0
sam,11779,3,3.3333333333333335,0.09999999999999998,0.0,0.75
sam,7276,4,4.0,0.0,0.0,1.0
sam,2552,9,1.0,0.7777777777777778,0.375,0.0
sam,15145,3,1.3333333333333333,0.5,0.5,0.0
sam,5559,23,5.086956521739131,0.5042735042735043,0.09924734356552536,0.5
sam,14804,2,3.0,0.16666666666666663,0.2,0.75
sam,13973,4,6.5,0.23076923076923073,0.05128205128205129,0.5555555555555556
sam,9682,2,1.0,0.0,0.0,1.0
sam,1182,9,4.0,0.05555555555555558,0.0,0.8
sam,8095,10,3.1,0.12903225806451613,0.027777777777777776,0.0
sam,10034,14,3.642857142857143,0.23529411764705888,0.01282051282051282,0.3333333333333333
sam,4302,3,1.0,0.33333333333333337,0.5,1.0
sam,7835,7,5.714285714285714,0.275,0.06435185185185184,0.25
sam,1302,2,2.5,0.0,0.0,1.0
sam,18113,2,1.5,0.0,0.0,1.0
sam,7582,9,9.444444444444445,0.2823529411764706,0.031380534670008356,0.35714285714285715
sam,1386,25,5.36,0.4477611940298507,0.045905194342694335,0.25
sam,11529,5,5.6,0.25,0.10416666666666666,0.0
sam,11199,2,1.0,0.5,1.0,0.0
sam,16554,8,2.875,0.4782608695652174,0.08571428571428572,1.0
sam,1149,4,5.75,0.17391304347826086,0.06363636363636364,0.4
sam,4884,2,2.0,0.0,0.0,1.0
sam,14990,2,10.5,0.19047619047619047,0.23529411764705882,0.6923076923076923
sam,2853,3,4.666666666666667,0.0714285714285714,0.05555555555555555,0.8
sam,4806,3,3.6666666666666665,0.0,0.0,1.0
sam,6816,2,1.0,0.5,1.0,0.0
sam,13469,6,6.0,0.13888888888888884,0.031578947368421054,0.6666666666666666
sam,2188,19,1.631578947368421,0.7419354838709677,0.43981481481481477,0.5
sam,16009,2,1.0,0.0,0.0,1.0
sam,718,16,1.25,0.75,0.2555555555555556,0.0
sam,15570,6,2.6666666666666665,0.625,0.6799999999999999,0.0
sam,10220,2,1.0,0.0,0.0,1.0
sam,14615,2,3.0,0.0,0.0,1.0
sam,2377,26,5.346153846153846,0.6474820143884892,0.13177722277722279,0.0
sam,6065,8,2.875,0.3913043478260869,0.28843537414965986,0.0
sam,3897,10,2.6,0.46153846153846156,0.24444444444444446,0.5
sam,2212,9,5.555555555555555,0.26,0.05257936507936507,0.25
sam,3167,2,2.5,0.0,0.0,1.0
sam,3455,7,1.0,0.8571428571428572,1.0,0.0
sam,17067,3,1.0,0.6666666666666667,1.0,0.0
sam,2758,11,10.818181818181818,0.6470588235294117,0.2782156732156732,0.2857142857142857
sam,11320,5,3.8,0.1578947368421053,0.03571428571428571,0.5
sam,1001,3,6.333333333333333,0.10526315789473684,0.07692307692307693,0.7777777777777778
sam,9643,7,4.428571428571429,0.4516129032258065,0.2253968253968254,0.0
sam,7213,3,11.0,0.21212121212121215,0.10101010101010101,0.6153846153846154
sam,13005,2,2.0,0.0,0.0,1.0
sam,18138,2,3.5,0.0,0.0,1.0
sam,16869,2,1.5,0.0,0.0,1.0
sam,14628,2,4.0,0.0,0.0,1.0
sam,1948,4,2.5,0.0,0.0,1.0
sam,4289,6,1.0,0.6666666666666667,0.6,0.0
sam,3163,6,5.166666666666667,0.12903225806451613,0.050793650793650794,0.8
sam,10776,5,1.6,0.375,0.20833333333333331,0.0
sam,4587,20,3.7,0.14864864864864868,0.0,0.75
sam,16804,49,3.836734693877551,0.4521276595744681,0.03726851851851852,0.0
sam,18047,2,10.0,0.050000000000000044,0.05263157894736842,0.9166666666666666
sam,9670,2,2.0,0.0,0.0,1.0
sam,6942,15,5.533333333333333,0.4457831325301205,0.06791541791541791,0.5
sam,15300,2,3.0,0.33333333333333337,0.5,0.5
sam,3106,5,6.6,0.12121212121212122,0.12880869130869133,0.5
sam,4223,10,1.0,0.7,0.5555555555555556,0.0
sam,2756,8,1.625,0.7692307692307692,0.42857142857142855,0.0
sam,9560,5,4.6,0.17391304347826086,0.03125,0.7142857142857143
sam,14983,3,3.3333333333333335,0.30000000000000004,0.375,0.0
sam,6026,5,3.6,0.5555555555555556,0.2833333333333333,0.25
sam,16038,2,5.5,0.09090909090909094,0.1,0.5
sam,18252,3,1.3333333333333333,0.25,0.0,0.0
sam,10048,3,4.333333333333333,0.15384615384615385,0.07142857142857142,0.8
sam,4583,4,2.0,0.375,0.3333333333333333,0.5
sam,18037,2,2.5,0.0,0.0,1.0
sam,18233,2,4.5,0.0,0.0,1.0
sam,1379,5,12.0,0.21666666666666667,0.04726890756302521,0.5
sam,9973,4,8.75,0.11428571428571432,0.03508771929824561,0.6
sam,14328,2,5.0,0.0,0.0,1.0
sam,12814,2,1.0,0.5,1.0,0.0
sam,1153,9,3.5555555555555554,0.09375,0.017857142857142856,1.0
sam,9497,3,2.6666666666666665,0.125,0.0,0.6666666666666666
sam,6263,7,1.5714285714285714,0.4545454545454546,0.3055555555555555,0.5
sam,13455,2,1.0,0.0,0.0,1.0
sam,3168,6,1.3333333333333333,0.625,0.26666666666666666,0.0
sam,17391,2,3.5,0.0,0.0,1.0
sam,8572,3,1.3333333333333333,0.5,0.75,0.0
sam,9792,6,2.5,0.4,0.1,0.0
sam,16225,3,1.0,0.6666666666666667,1.0,0.0
taobao,27852,3,1.0,0.0,0.0,1.0
taobao,0,8,1.125,0.0,0.0,1.0
taobao,5947,16,2.4375,0.1282051282051282,0.027777777777777776,1.0
taobao,1201,9,1.3333333333333333,0.0,0.0,1.0
taobao,11115,7,1.4285714285714286,0.0,0.0,1.0
taobao,4141,4,1.75,0.1428571428571429,0.16666666666666666,0.0
taobao,4142,2,1.0,0.0,0.0,1.0
taobao,4143,4,1.0,0.0,0.0,1.0
taobao,2299,20,1.1,0.09090909090909094,0.05263157894736842,1.0
taobao,23680,4,1.0,0.0,0.0,1.0
taobao,7539,3,1.0,0.0,0.0,1.0
taobao,19851,8,1.0,0.125,0.0,1.0
taobao,13529,3,1.3333333333333333,0.25,0.5,1.0
taobao,4144,11,1.3636363636363635,0.06666666666666665,0.0,1.0
taobao,27738,2,1.0,0.0,0.0,1.0
taobao,6745,7,1.2857142857142858,0.0,0.0,1.0
taobao,14570,9,1.3333333333333333,0.0,0.0,1.0
taobao,3253,3,3.6666666666666665,0.0,0.0,1.0
taobao,28206,2,1.0,0.5,1.0,0.0
taobao,25617,7,1.4285714285714286,0.30000000000000004,0.3333333333333333,1.0
taobao,19852,7,1.1428571428571428,0.0,0.0,1.0
taobao,12981,9,1.1111111111111112,0.09999999999999998,0.0,1.0
taobao,7540,10,2.7,0.0,0.0,1.0
taobao,26096,6,1.3333333333333333,0.0,0.0,1.0
taobao,2300,9,1.4444444444444444,0.5384615384615384,0.65,0.0
taobao,6746,3,1.3333333333333333,0.0,0.0,1.0
taobao,23378,2,1.0,0.5,1.0,0.0
taobao,5056,5,1.0,0.0,0.0,1.0
taobao,18340,10,1.3,0.0,0.0,1.0
taobao,1,42,1.2857142857142858,0.14814814814814814,0.04878048780487805,1.0
taobao,3254,23,1.3043478260869565,0.033333333333333326,0.0,1.0
taobao,21002,6,1.5,0.4444444444444444,0.6,0.0
taobao,19027,3,1.3333333333333333,0.0,0.0,1.0
taobao,19853,2,1.5,0.0,0.0,1.0
taobao,11116,10,1.3,0.0,0.0,1.0
taobao,28072,3,1.6666666666666667,0.0,0.0,1.0
taobao,26937,2,1.0,0.0,0.0,1.0
taobao,5948,3,1.0,0.0,0.0,1.0
taobao,12982,8,1.375,0.09090909090909094,0.0,0.0
taobao,3255,5,1.0,0.4,0.5,1.0
taobao,3256,16,1.625,0.038461538461538436,0.0,1.0
taobao,6747,11,1.3636363636363635,0.0,0.0,1.0
taobao,6748,2,1.0,0.0,0.0,1.0
taobao,18341,8,1.0,0.0,0.0,1.0
taobao,21905,3,1.0,0.33333333333333337,0.5,0.0
taobao,24918,3,1.3333333333333333,0.0,0.0,1.0
taobao,20484,10,1.3,0.23076923076923073,0.1111111111111111,1.0
taobao,17982,4,1.0,0.0,0.0,1.0
taobao,13530,3,1.0,0.0,0.0,1.0
taobao,5949,10,1.3,0.0,0.0,1.0
taobao,13531,6,1.0,0.0,0.0,1.0
taobao,19563,5,1.2,0.0,0.0,1.0
taobao,16459,11,1.5454545454545454,0.11764705882352944,0.025,0.0
taobao,6749,20,1.8,0.02777777777777779,0.0,1.0
taobao,12367,2,2.0,0.0,0.0,1.0
taobao,6750,3,1.0,0.0,0.0,1.0
taobao,25531,5,1.0,0.0,0.0,1.0
taobao,2,7,1.2857142857142858,0.0,0.0,1.0
taobao,3,14,1.1428571428571428,0.3125,0.07692307692307693,1.0
taobao,22851,3,1.0,0.0,0.0,1.0
taobao,20746,2,1.0,0.0,0.0,1.0
taobao,26671,3,1.0,0.0,0.0,1.0
taobao,7541,9,1.7777777777777777,0.0,0.0,1.0
taobao,12983,4,1.0,0.0,0.0,1.0
taobao,6751,7,1.2857142857142858,0.0,0.0,1.0
taobao,9712,12,1.75,0.09523809523809523,0.0,1.0
taobao,18342,6,1.0,0.16666666666666663,0.2,1.0
taobao,16460,6,2.8333333333333335,0.0,0.0,1.0
taobao,12368,6,1.5,0.0,0.0,1.0
taobao,16461,13,2.4615384615384617,0.125,0.041666666666666664,1.0
taobao,19294,2,1.0,0.0,0.0,1.0
taobao,10432,10,1.2,0.16666666666666663,0.0,1.0
taobao,19295,5,2.6,0.0,0.0,1.0
taobao,21906,3,1.0,0.0,0.0,1.0
taobao,26852,2,5.0,0.0,0.0,1.0
taobao,21703,4,4.25,0.0,0.0,1.0
taobao,20747,3,1.0,0.0,0.0,1.0
taobao,13532,4,4.5,0.11111111111111116,0.047619047619047616,1.0
taobao,12369,13,1.3076923076923077,0.23529411764705888,0.0,0.0
taobao,21244,2,1.0,0.0,0.0,1.0
taobao,7542,3,3.0,0.0,0.0,1.0
taobao,11771,21,2.238095238095238,0.04255319148936165,0.0,1.0
taobao,11117,11,2.1818181818181817,0.04166666666666663,0.1,1.0
taobao,16462,6,1.1666666666666667,0.0,0.0,1.0
taobao,23681,7,1.1428571428571428,0.125,0.0,1.0
taobao,6752,4,2.25,0.0,0.0,1.0
taobao,22675,2,1.0,0.0,0.0,1.0
taobao,17601,2,1.5,0.0,0.0,1.0
taobao,27804,2,1.0,0.0,0.0,1.0
taobao,17983,2,1.0,0.0,0.0,1.0
taobao,21477,2,1.0,0.0,0.0,1.0
taobao,15084,3,1.0,0.0,0.0,1.0
taobao,5057,9,2.111111111111111,0.0,0.0,1.0
taobao,24919,6,2.0,0.16666666666666663,0.0,0.0
taobao,2301,3,1.0,0.0,0.0,1.0
taobao,4145,7,1.1428571428571428,0.0,0.0,1.0
taobao,12370,4,1.0,0.0,0.0,1.0
taobao,3257,10,2.2,0.045454545454545414,0.0,1.0
taobao,3258,5,1.0,0.8,1.0,0.0
taobao,20748,2,1.0,0.0,0.0,1.0
taobao,8317,2,1.0,0.0,0.0,1.0
taobao,25618,3,1.0,0.0,0.0,1.0
taobao,4146,29,1.4482758620689655,0.023809523809523836,0.0,1.0
taobao,8318,3,1.0,0.0,0.0,1.0
taobao,13533,17,1.1764705882352942,0.0,0.0,1.0
taobao,3259,2,1.0,0.0,0.0,1.0
taobao,6753,4,1.0,0.0,0.0,1.0
taobao,8980,6,1.1666666666666667,0.1428571428571429,0.0,1.0
taobao,14046,3,1.0,0.33333333333333337,0.5,1.0
taobao,21245,8,1.125,0.11111111111111116,0.07142857142857142,1.0
taobao,19028,10,3.2,0.15625,0.050505050505050504,1.0
taobao,22852,3,1.0,0.6666666666666667,1.0,0.0
taobao,14571,9,3.4444444444444446,0.06451612903225812,0.0,0.6666666666666666
taobao,21704,8,1.125,0.4444444444444444,0.42857142857142855,0.0
taobao,19564,3,1.0,0.0,0.0,1.0
taobao,22525,3,1.0,0.0,0.0,1.0
taobao,13534,4,1.75,0.1428571428571429,0.3333333333333333,1.0
taobao,15085,4,1.0,0.0,0.0,1.0
taobao,11118,6,1.0,0.33333333333333337,0.4,0.0
taobao,28217,3,1.3333333333333333,0.0,0.0,1.0
taobao,25305,2,1.0,0.5,1.0,0.0
taobao,22326,2,1.0,0.5,1.0,0.0
taobao,25726,3,1.6666666666666667,0.0,0.0,1.0
taobao,24332,6,1.3333333333333333,0.125,0.0,1.0
taobao,9713,4,1.75,0.0,0.0,1.0
taobao,13535,2,1.5,0.0,0.0,1.0
taobao,14047,7,1.5714285714285714,0.09090909090909094,0.16666666666666666,1.0
taobao,23221,2,9.0,0.0,0.0,1.0
taobao,12984,6,2.0,0.08333333333333337,0.2,1.0
taobao,17602,8,4.25,0.0,0.0,1.0
taobao,22526,4,2.75,0.0,0.0,1.0
taobao,22853,3,1.0,0.0,0.0,1.0
taobao,11772,11,1.0,0.7272727272727273,0.6,0.0
taobao,25048,2,3.5,0.0,0.0,1.0
taobao,19029,2,1.0,0.0,0.0,1.0
taobao,12371,7,1.0,0.5714285714285714,0.5,0.0
taobao,11773,13,1.4615384615384615,0.052631578947368474,0.0,1.0
taobao,1202,5,1.0,0.19999999999999996,0.25,0.0
taobao,2302,3,1.0,0.0,0.0,1.0
taobao,20749,2,1.0,0.0,0.0,1.0
taobao,16463,3,1.0,0.0,0.0,1.0
taobao,11119,6,2.5,0.0,0.0,1.0
taobao,6754,6,1.5,0.0,0.0,1.0
taobao,7543,4,1.0,0.0,0.0,1.0
taobao,4147,7,1.7142857142857142,0.0,0.0,1.0
taobao,12985,4,1.0,0.0,0.0,1.0
taobao,2303,10,3.2,0.09375,0.05,1.0
taobao,1203,3,1.0,0.0,0.0,1.0
taobao,16028,7,1.0,0.1428571428571429,0.0,1.0
taobao,17226,3,1.0,0.0,0.0,1.0
taobao,18704,19,1.4736842105263157,0.0357142857142857,0.0,1.0
taobao,18705,3,1.0,0.0,0.0,1.0
taobao,23543,3,1.0,0.0,0.0,1.0
taobao,27026,4,1.5,0.0,0.0,1.0
taobao,21246,2,2.5,0.0,0.0,1.0
taobao,3260,6,1.3333333333333333,0.0,0.0,1.0
taobao,26201,2,1.0,0.0,0.0,1.0
taobao,19030,8,1.0,0.125,0.0,1.0
taobao,16840,3,2.0,0.16666666666666663,0.5,0.0
taobao,7544,20,1.2,0.04166666666666663,0.05263157894736842,1.0
taobao,3261,5,1.2,0.0,0.0,1.0
taobao,2304,2,3.0,0.0,0.0,1.0
taobao,8319,3,1.0,0.0,0.0,1.0
taobao,16841,2,1.5,0.0,0.0,1.0
taobao,19854,9,1.6666666666666667,0.0,0.0,1.0
taobao,4148,5,1.0,0.0,0.0,1.0
taobao,3262,13,1.3076923076923077,0.0,0.0,1.0
taobao,4149,2,4.5,0.0,0.0,1.0
taobao,26097,2,1.0,0.5,1.0,0.0
taobao,20485,3,2.0,0.0,0.0,1.0
taobao,16842,3,1.0,0.33333333333333337,0.5,1.0
taobao,9714,12,2.4166666666666665,0.06896551724137934,0.04329004329004329,1.0
taobao,8320,7,1.2857142857142858,0.11111111111111116,0.0,1.0
taobao,17227,4,1.25,0.4,0.5,0.0
taobao,27739,3,1.0,0.33333333333333337,0.5,0.0
taobao,3263,4,4.0,0.0,0.0,1.0
taobao,1204,22,1.2727272727272727,0.0357142857142857,0.0,1.0
taobao,4,16,2.25,0.05555555555555558,0.016666666666666666,1.0
taobao,3264,12,2.3333333333333335,0.1428571428571429,0.0,1.0
taobao,3265,6,2.3333333333333335,0.0,0.0,1.0
taobao,5,4,4.75,0.0,0.0,1.0
taobao,4150,6,2.3333333333333335,0.0,0.0,1.0
taobao,14048,3,5.333333333333333,0.25,0.18181818181818182,1.0
taobao,5058,2,1.0,0.0,0.0,1.0
taobao,19855,2,1.5,0.0,0.0,1.0
taobao,14572,29,5.275862068965517,0.5490196078431373,0.12304357349000206,0.25
taobao,8321,18,1.6111111111111112,0.10344827586206895,0.058823529411764705,1.0
taobao,6,5,1.0,0.0,0.0,1.0
taobao,28376,2,1.5,0.0,0.0,1.0
taobao,24777,2,1.0,0.0,0.0,1.0
taobao,6755,4,1.25,0.0,0.0,1.0
taobao,16464,3,1.0,0.6666666666666667,1.0,0.0
taobao,21247,2,1.0,0.0,0.0,1.0
taobao,18343,2,1.5,0.0,0.0,1.0
taobao,26938,3,1.0,0.0,0.0,1.0
taobao,21248,7,1.0,0.7142857142857143,0.8333333333333334,1.0
taobao,24497,2,1.0,0.0,0.0,1.0
taobao,3266,2,1.0,0.0,0.0,1.0
taobao,14049,3,1.3333333333333333,0.0,0.0,1.0
taobao,4151,13,1.4615384615384615,0.0,0.0,1.0
taobao,9715,12,1.0,0.9166666666666666,1.0,0.0
taobao,5059,2,4.0,0.0,0.0,1.0
taobao,16843,3,1.0,0.0,0.0,1.0
taobao,18344,5,1.0,0.0,0.0,1.0
taobao,7545,13,1.5384615384615385,0.050000000000000044,0.08333333333333333,1.0
taobao,10433,4,1.0,0.0,0.0,1.0
taobao,6756,5,1.2,0.0,0.0,1.0
taobao,3267,3,1.0,0.0,0.0,1.0
taobao,23544,2,1.0,0.0,0.0,1.0
taobao,26362,4,2.25,0.0,0.0,1.0
taobao,21478,6,1.1666666666666667,0.0,0.0,1.0
taobao,8981,13,1.8461538461538463,0.08333333333333337,0.0,1.0
taobao,13536,6,1.1666666666666667,0.0,0.0,1.0
taobao,8982,4,1.0,0.0,0.0,1.0
taobao,18345,2,1.0,0.5,1.0,0.0
taobao,5950,8,1.125,0.2222222222222222,0.14285714285714285,1.0
taobao,20750,9,1.3333333333333333,0.16666666666666663,0.041666666666666664,1.0
taobao,9716,7,1.2857142857142858,0.11111111111111116,0.16666666666666666,1.0
taobao,21907,3,1.0,0.0,0.0,1.0
taobao,12372,5,1.4,0.0,0.0,1.0
taobao,5060,11,2.3636363636363638,0.11538461538461542,0.0,0.6666666666666666
taobao,18346,7,1.0,0.2857142857142857,0.16666666666666666,0.0
taobao,23057,3,1.6666666666666667,0.0,0.0,1.0
taobao,27448,2,1.0,0.0,0.0,1.0
taobao,25049,3,1.0,0.0,0.0,1.0
taobao,17603,5,1.4,0.0,0.0,1.0
taobao,23843,4,1.5,0.0,0.0,1.0
taobao,22327,2,2.5,0.0,0.0,1.0
taobao,10434,7,1.1428571428571428,0.0,0.0,1.0
taobao,25960,2,1.0,0.0,0.0,1.0
taobao,27553,4,2.25,0.0,0.0,1.0
taobao,10435,11,1.2727272727272727,0.0,0.0,1.0
taobao,18347,5,2.0,0.0,0.0,1.0
taobao,19565,2,1.0,0.0,0.0,1.0
taobao,12373,2,2.0,0.0,0.0,1.0
taobao,27502,6,5.333333333333333,0.0,0.0,1.0
taobao,10436,6,1.1666666666666667,0.0,0.0,1.0
taobao,23379,12,1.0833333333333333,0.0,0.0,1.0
taobao,11120,3,1.0,0.0,0.0,1.0
taobao,20188,4,1.25,0.0,0.0,1.0
taobao,20189,4,1.25,0.4,0.6666666666666666,0.0
taobao,24000,4,1.25,0.0,0.0,1.0
taobao,24333,5,1.2,0.0,0.0,1.0
taobao,9717,6,1.1666666666666667,0.0,0.0,1.0
taobao,7,17,1.4705882352941178,0.0,0.0,1.0
taobao,8322,5,3.6,0.0,0.0,1.0
taobao,2305,3,1.3333333333333333,0.0,0.0,1.0
taobao,17604,4,2.25,0.0,0.0,1.0
taobao,23682,6,1.0,0.33333333333333337,0.2,1.0
taobao,8983,12,1.0833333333333333,0.15384615384615385,0.0,0.0
taobao,14573,5,2.2,0.0,0.0,1.0
taobao,14050,4,1.5,0.0,0.0,1.0
taobao,1205,2,1.0,0.0,0.0,1.0
taobao,25050,2,1.5,0.0,0.0,1.0
taobao,25532,2,1.0,0.5,1.0,0.0
taobao,19566,2,1.0,0.0,0.0,1.0
taobao,14051,8,1.75,0.3571428571428571,0.07142857142857142,0.0
taobao,1206,16,1.5625,0.0,0.0,1.0
taobao,7546,5,1.2,0.0,0.0,1.0
taobao,2306,3,1.3333333333333333,0.0,0.0,1.0
taobao,19296,6,1.5,0.0,0.0,1.0
taobao,21705,3,1.0,0.0,0.0,1.0
taobao,27603,6,1.0,0.0,0.0,1.0
taobao,5951,2,1.0,0.0,0.0,1.0
taobao,5952,2,1.0,0.0,0.0,1.0
taobao,24144,2,2.0,0.0,0.0,1.0
taobao,7547,8,3.625,0.0,0.0,1.0
taobao,24145,2,1.0,0.0,0.0,1.0
taobao,4152,4,1.0,0.0,0.0,1.0
taobao,17228,7,1.4285714285714286,0.0,0.0,1.0
taobao,20190,9,1.0,0.0,0.0,1.0
taobao,23058,3,1.0,0.0,0.0,1.0
taobao,28133,2,1.0,0.0,0.0,1.0
taobao,14052,5,1.8,0.11111111111111116,0.25,0.0
taobao,2307,5,3.0,0.19999999999999996,0.10714285714285714,1.0
taobao,17229,4,1.5,0.0,0.0,1.0
taobao,11774,4,1.25,0.0,0.0,1.0
taobao,21003,5,1.0,0.0,0.0,1.0
taobao,15086,2,2.5,0.0,0.0,1.0
taobao,11775,3,1.3333333333333333,0.0,0.0,1.0
taobao,22527,2,2.5,0.0,0.0,1.0
taobao,17230,3,1.0,0.0,0.0,1.0
taobao,4153,8,1.25,0.0,0.0,1.0
taobao,21479,4,2.25,0.0,0.0,1.0
taobao,8984,5,2.2,0.09090909090909094,0.25,0.0
taobao,3268,7,1.5714285714285714,0.0,0.0,1.0
taobao,19567,2,1.0,0.0,0.0,1.0
taobao,10437,6,1.1666666666666667,0.0,0.0,1.0
taobao,8,24,1.375,0.09090909090909094,0.0,1.0
taobao,27503,2,1.0,0.0,0.0,1.0
taobao,11121,5,1.6,0.0,0.0,1.0
taobao,5061,3,1.3333333333333333,0.0,0.0,1.0
taobao,18348,3,1.0,0.0,0.0,1.0
taobao,4154,9,2.5555555555555554,0.0,0.0,1.0
taobao,19568,2,1.0,0.0,0.0,1.0
taobao,19297,8,1.625,0.0,0.0,1.0
taobao,22528,6,1.0,0.0,0.0,1.0
taobao,2308,6,1.6666666666666667,0.0,0.0,1.0
taobao,9,9,1.7777777777777777,0.0625,0.041666666666666664,1.0
taobao,27930,2,1.5,0.0,0.0,1.0
taobao,27979,3,1.0,0.0,0.0,1.0
taobao,3269,14,1.5714285714285714,0.0,0.0,1.0
taobao,3270,2,1.0,0.0,0.0,1.0
taobao,2309,4,2.75,0.0,0.0,1.0
taobao,3271,4,1.0,0.0,0.0,1.0
taobao,25051,3,1.0,0.6666666666666667,1.0,0.0
taobao,1207,3,1.0,0.0,0.0,1.0
taobao,12986,2,1.0,0.0,0.0,1.0
taobao,5062,3,2.0,0.0,0.0,1.0
taobao,22328,2,1.0,0.0,0.0,1.0
taobao,24146,2,2.5,0.0,0.0,1.0
taobao,23059,3,1.0,0.0,0.0,1.0
