dataset,keyset,user,recency,frequency,racf,tifuknn,triple2vec,sets2sets,dnntsp,n_baskets,avg_basket_size,repeat_rate,item_entropy,singleton_item_share,adjacent_basket_jaccard,recency_frequency_disagreement,preference_drift,recent_basket_novelty,popularity_profile,frequency_popularity_alignment,neighbor_similarity,cooccurrence_support,transition_predictability
instacart,2,1685,0.5531464700081437,0.4703652827859578,0.3835663673713355,0.5531464700081437,0.5531464700081437,0.2139862647345275,0.3835663673713355,3,2.333333333333333,0.0,1.0,1.0,0.0,0.0,,1.0,0.8759484231560046,,0.3120524490009265,1.587236463965512,0.0423760660456385
instacart,2,8336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,5.833333333333333,0.2285714285714285,0.9780614038373308,0.7407407407407407,0.0422222222222222,0.7,0.7503527498044273,0.8333333333333334,0.9296874547508036,0.0907242876988466,0.1882830801988,1.3633797526105458,0.0728611662181753
instacart,2,13917,0.1312050775123417,0.1312050775123417,0.0,0.169580102636808,0.169580102636808,0.3451913422468692,0.1460683498427064,8,7.75,0.2741935483870967,0.9673734951648844,0.7777777777777778,0.0336134453781512,0.5,0.6205021879381144,0.5,0.967817545431361,0.1700392294467893,0.2815906567116253,2.2765810727630207,0.1306111998405405
instacart,2,15884,0.7227265726449518,0.8539316501572936,0.7227265726449518,0.8539316501572936,0.8539316501572936,0.339160205273616,0.5531464700081437,8,8.0,0.515625,0.9180581861181136,0.6129032258064516,0.2298689172638752,0.0999999999999999,0.4501705131666258,0.0,0.9672989148337724,-0.0791208563571719,0.3914610046323706,2.9235149230776605,0.1148936515647901
instacart,2,900,0.3835663673713355,0.339160205273616,0.339160205273616,0.5087403079104241,0.339160205273616,0.5087403079104241,0.339160205273616,10,5.4,0.3888888888888888,0.9416366430226454,0.6363636363636364,0.1880082149818991,0.3,0.5730212307690198,0.0,0.9512868268126224,0.458719458321339,0.2948487653289476,2.932483482764246,0.1226397590269017
instacart,2,19411,0.0,0.0,0.0,0.0,0.0,0.2139862647345275,0.0,5,6.0,0.0666666666666666,0.9929695933979528,0.9285714285714286,0.0166666666666666,0.5,0.91299762433467,0.9,0.9523046320697344,0.394853422012197,0.3147475370626802,3.58889138473046,0.1226447132705687
instacart,2,8527,0.169580102636808,0.2139862647345275,0.2139862647345275,0.2139862647345275,0.169580102636808,0.3007851801491498,0.3600546145772339,2,12.0,0.125,0.9869419906311512,0.8571428571428571,0.1428571428571428,0.3,,0.7692307692307693,0.8122402696128117,0.516886561221819,0.2149356368236878,0.3869497922535445,0.0566580898859263
instacart,2,15577,0.1460683498427064,0.2139862647345275,0.2139862647345275,0.2139862647345275,0.339160205273616,0.339160205273616,0.2139862647345275,4,21.75,0.2298850574712644,0.9758911298307654,0.7910447761194029,0.132274158589948,0.4,0.70688288126735,0.5714285714285714,0.951634080587924,0.2848009727150764,0.3194062139689289,2.2157836339568138,0.0891974143649988
instacart,2,12685,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4,4.5,0.3888888888888888,0.9163138199826524,0.7272727272727273,0.3026455026455026,0.0999999999999999,0.436577345241944,0.4,0.9399466743248416,0.2088931871468374,0.3517269001362225,1.1752221212051714,0.0844597444547406
instacart,2,11882,0.1460683498427064,0.339160205273616,0.339160205273616,0.1460683498427064,0.1460683498427064,0.0,0.169580102636808,2,5.0,0.0,0.9999999999999998,1.0,0.0,0.0,,1.0,0.8470390735860531,,0.292033437287313,2.4207317851047416,0.0076689420907084
instacart,2,10677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6.5,0.5384615384615384,0.9333746552072452,0.4444444444444444,0.2557142857142856,0.3,0.3834540291277691,0.3333333333333333,0.9490148762650285,0.2420924020496119,0.3944895616610139,2.180690200649808,0.1048247379607016
instacart,2,5969,0.0,0.0,0.1460683498427064,0.0,0.0,0.0,0.0,3,9.333333333333334,0.1071428571428571,0.9890636186980418,0.88,0.0833333333333333,0.6,,0.7,0.6954489263270685,0.1195800499095409,0.1600278872796973,0.1961820800761432,0.0342568377446384
instacart,2,14197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,12.636363636363637,0.3165467625899281,0.9657680798652302,0.7263157894736842,0.0517045454545454,0.6,0.7222310987128555,0.6470588235294118,0.8569133037377112,0.305597248403827,0.290163428395423,1.0535739103791273,0.0536680417345756
instacart,2,10921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,3.75,0.1333333333333333,0.9872295382166816,0.8653846153846154,0.0166666666666666,0.5,0.8772682568092094,0.625,0.8442920552064327,0.2144163646566315,0.1568434669839854,0.7066732435922382,0.0299909739408316
instacart,2,1678,0.4703652827859578,0.5531464700081437,0.5531464700081437,0.6992148198508501,0.5531464700081437,0.6992148198508501,0.6843515475204854,29,10.551724137931034,0.6045751633986929,0.9091549866869616,0.5537190082644629,0.0934197001152054,0.6,0.3664157574440113,0.25,0.9580702491821784,0.1655313383693444,0.3423816615710249,2.253702543058159,0.1401536087225904
instacart,2,15487,0.1312050775123417,0.3007851801491498,0.3007851801491498,0.2139862647345275,0.339160205273616,0.6164336326286642,0.1460683498427064,6,11.0,0.196969696969697,0.9784884430870796,0.8301886792452831,0.0513333333333333,0.9,0.7117055351422357,0.875,0.8574562009718101,0.1069026265883292,0.2182225196942399,0.7877820382879952,0.0609341387425256
instacart,2,1542,0.0,0.339160205273616,0.339160205273616,0.5087403079104241,0.339160205273616,0.339160205273616,0.339160205273616,23,17.782608695652176,0.6356968215158925,0.9079175283406976,0.5503355704697986,0.1414001142318547,0.9,0.3218109716496814,0.1111111111111111,0.9236724739876198,0.423426477900883,0.2575234694204472,1.8241784294612355,0.0489118749440209
instacart,2,6078,0.0,0.2139862647345275,0.2139862647345275,0.2139862647345275,0.2139862647345275,0.0,0.4703652827859578,8,9.5,0.3421052631578947,0.9656828281630389,0.66,0.081076915892215,0.4,0.6064492983004637,0.1111111111111111,0.9084712116039132,0.1436997752908565,0.1581122764755879,0.6049402461328837,0.0687434479866762
instacart,2,13332,0.2960819109658651,0.0,0.0,0.2346393630113782,0.0,0.2346393630113782,0.0,16,4.4375,0.5352112676056338,0.8977714556058419,0.696969696969697,0.1472446072446072,0.4,0.4504285200917479,0.25,0.964306924049874,0.4893479321582353,0.4292698911049313,2.763634622541597,0.1454735233012415
instacart,2,19670,0.5531464700081437,0.8304198973631919,0.8539316501572936,0.8539316501572936,0.6843515475204854,0.3835663673713355,0.8539316501572936,49,11.081632653061224,0.7918968692449355,0.8658866769853685,0.3628318584070796,0.1654300913527004,0.7,0.1607746601580521,0.0,0.9534112774157132,0.306025664512613,0.3764943373790471,2.5591430291538253,0.10732018417885
instacart,2,12879,0.5147714448836773,0.529634717214042,0.529634717214042,0.6608397947263838,0.2139862647345275,0.3600546145772339,0.529634717214042,25,11.48,0.5923344947735192,0.8991225236285214,0.5982905982905983,0.1161442683113286,0.4,0.3993907474007985,0.0,0.9643255777240812,0.0889317761298128,0.3772410616280336,2.5649765333355257,0.0934062914254812
instacart,2,12447,0.4912596920895757,1.0,1.0,1.0,0.5531464700081437,0.8687949224876582,1.0,27,13.407407407407408,0.8314917127071824,0.9138197117596244,0.2131147540983606,0.2292082540880779,0.6,0.1107853863327707,0.0666666666666666,0.9441386470976276,0.2466756572310568,0.2201765944061102,2.0483001848505302,0.0922806531682595
instacart,2,8132,0.4852285551163225,0.6548086577531306,0.6548086577531306,0.6548086577531306,0.5147714448836773,0.3007851801491498,0.6843515475204854,8,13.25,0.5471698113207547,0.921603256758428,0.6041666666666666,0.258050993122543,0.5,0.3102467004417671,0.3125,0.9548011753726348,0.0449820058587766,0.3398746339707773,2.444776083784808,0.1057529238450553
instacart,2,3278,0.4852285551163225,0.7860137352654724,0.7860137352654724,0.8687949224876582,0.8687949224876582,1.0,1.0,16,15.4375,0.6275303643724697,0.9303832022326544,0.4673913043478261,0.2039829653645443,0.6,0.3970323360213628,0.1,0.9384891144576188,0.0584843925361541,0.2832571073428164,2.2648591759810377,0.0857174632696982
instacart,2,7719,0.5531464700081437,0.5087403079104241,0.3600546145772339,0.3835663673713355,0.339160205273616,0.0,0.2772734273550482,2,9.5,0.1052631578947368,0.9877523917548534,0.8823529411764706,0.1176470588235294,0.4,,0.8333333333333334,0.8785035261984272,0.4099457958749615,0.144768157622579,0.4999269453735649,0.047753416387105
instacart,2,8227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.2,0.1666666666666666,0.9697238998682473,0.8,0.0,0.0,0.5,1.0,0.9325630110142576,0.0,0.3257705125357325,1.0986122886681098,0.0271713077092068
instacart,2,17641,0.4692787260227564,0.4692787260227564,0.4692787260227564,0.4692787260227564,0.4692787260227564,0.2960819109658651,0.2960819109658651,25,3.44,0.627906976744186,0.8463861893996927,0.625,0.2114463083213083,0.3,0.3316210503573958,0.0,0.9667623185570364,0.329211501347561,0.5436883186257023,2.6896418497515384,0.1655462410841651
instacart,2,2844,0.8687949224876582,0.6608397947263838,0.6608397947263838,0.6608397947263838,0.6608397947263838,0.4468535299918562,0.6608397947263838,3,10.666666666666666,0.28125,0.970544799377884,0.6956521739130435,0.1590909090909091,0.0,,0.125,0.9893158163136022,-0.0256663501169672,0.3324802562038163,3.7026824520369552,0.1361184718021315
instacart,2,1008,0.6131471927654584,1.0,1.0,1.0,1.0,0.6131471927654584,0.6131471927654584,4,3.25,0.4615384615384615,0.9138311481971518,0.5714285714285714,0.4555555555555555,0.0,0.481967479299739,0.0,0.911263819800714,0.0197027601559775,0.2709166488540782,1.10125852074414,0.0773350120647691
instacart,2,18043,0.5147714448836773,0.5531464700081437,0.5531464700081437,0.5531464700081437,0.5531464700081437,0.339160205273616,0.5531464700081437,9,13.22222222222222,0.5798319327731092,0.9352778531976124,0.44,0.2271010239760239,0.4,0.275757680033446,0.1111111111111111,0.9884860491936486,0.2572684386923671,0.3653724972988806,3.562917626358601,0.1332861912827392
instacart,2,15554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1.9375,0.2903225806451612,0.9662744915866742,0.6818181818181818,0.0333333333333333,0.4,0.6033485101922416,1.0,0.8964699554677844,-0.2037203384166268,0.4143682055134797,0.924195499682358,0.1714629594357225
instacart,2,11460,0.0,0.2772734273550482,0.2772734273550482,0.2772734273550482,0.0,0.7227265726449518,0.1312050775123417,24,32.416666666666664,0.6760925449871465,0.9265273261381256,0.492063492063492,0.1153193071750981,1.0,0.2658832597557036,0.6666666666666666,0.8832066920383524,0.1192729969396433,0.1919114959415822,1.202129641268228,0.0887291159984846
instacart,2,2898,0.8687949224876582,0.8687949224876582,0.8687949224876582,0.6843515475204854,0.8304198973631919,0.3156484524795144,0.3451913422468692,3,20.0,0.2666666666666667,0.9796613858626168,0.6818181818181818,0.1046431046431046,0.4,,0.35,0.8914090479086425,0.0787647951891443,0.2927739443965744,1.5158114318240294,0.0912507719660071
instacart,2,4983,0.0,0.0,0.0,0.0,0.0,0.3868528072345415,0.0,5,1.8,0.4444444444444444,0.9101415926479806,0.6,0.1458333333333333,0.0,0.6979078010016793,0.0,0.9366497173232424,0.0,0.4287921547418256,1.2476649250079015,0.1201663909147635
instacart,2,7018,0.3868528072345415,0.0,0.0,0.0,0.0,0.6131471927654584,0.0,16,8.5625,0.3868613138686131,0.9461425083240536,0.7380952380952381,0.0595122805974732,0.7,0.5883970881418141,0.4166666666666667,0.9146711925199128,0.2043824555961149,0.2782627186094147,2.002124381665317,0.0996234239318524
instacart,2,6416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2.1666666666666665,0.3846153846153846,0.9225650977420962,0.6875,0.1181818181818181,0.3,0.5073539813732413,1.0,0.9029977662212102,-0.0969743510821385,0.4847862499944388,2.2103174949038853,0.0581940151109953
instacart,2,6762,0.3600546145772339,0.6399453854227659,0.6164336326286642,0.5087403079104241,0.4852285551163225,0.5531464700081437,0.6548086577531306,3,8.333333333333334,0.1999999999999999,0.9749492812415704,0.8,0.0620300751879699,0.5,,0.2,0.950265051692682,0.078755479609773,0.2195705208858717,1.3105142942996306,0.0883681949626391
instacart,2,7158,0.0,0.0,0.0,0.0,0.0,0.2139862647345275,0.0,18,9.833333333333334,0.4858757062146892,0.9463335238017668,0.5714285714285714,0.0565386410974646,0.8,0.4406238551136899,0.2777777777777778,0.930634198829284,0.1956114025343761,0.3406378609772995,1.6908238077104183,0.079783456645807
instacart,2,20444,0.4468535299918562,0.8304198973631919,0.6992148198508501,0.8687949224876582,0.6992148198508501,0.3156484524795144,0.339160205273616,49,7.795918367346939,0.7356020942408377,0.8665308377385228,0.495049504950495,0.119691966621427,0.5,0.2691983680064811,0.0,0.920162872279116,0.2918511771873963,0.2096490328704588,1.9093430442140715,0.1065698209039663
instacart,2,19955,0.0,0.169580102636808,0.169580102636808,0.2139862647345275,0.0,0.2139862647345275,0.3156484524795144,49,9.040816326530612,0.7246049661399548,0.892743412513107,0.4672131147540984,0.0775557144677946,0.7,0.2234522469166233,0.1111111111111111,0.957379448950016,0.2003063279304143,0.3119431607150033,2.0854386440925428,0.1044010179951365
instacart,2,7372,0.1312050775123417,0.6164336326286642,0.6164336326286642,0.6399453854227659,0.6399453854227659,0.4852285551163225,0.4703652827859578,16,10.6875,0.5029239766081872,0.9219143301769828,0.6470588235294118,0.149761823409802,0.5,0.4559830943054028,0.3636363636363636,0.7475370994721077,-0.163345113959434,0.1258931806071238,0.4434742409104176,0.0386650381848624
instacart,2,2896,0.169580102636808,0.3835663673713355,0.3835663673713355,0.5087403079104241,0.4852285551163225,0.0,0.5087403079104241,7,4.0,0.2142857142857143,0.9698238088330496,0.8181818181818182,0.0256410256410256,0.5,0.6930924161898785,0.75,0.9678499934841156,0.3192488360372261,0.3617383501595252,3.093895947921142,0.0947347170624631
instacart,2,8205,0.0,0.5087403079104241,0.5087403079104241,0.5087403079104241,0.5531464700081437,0.5531464700081437,0.5531464700081437,9,16.0,0.6180555555555556,0.9456931539113252,0.4,0.23276998558108,0.8,0.2897693115881791,0.4166666666666667,0.970534150674595,0.1619683946938866,0.3086751852795261,2.853003198523848,0.1450627129064163
instacart,2,489,0.8304198973631919,0.8304198973631919,0.8304198973631919,0.8539316501572936,0.8304198973631919,0.2139862647345275,0.6992148198508501,14,7.357142857142857,0.6990291262135923,0.8978602706868266,0.4838709677419355,0.2937071475533014,0.1999999999999999,0.2564958424029483,0.0,0.8854788879726196,0.2243295181622205,0.1650199714872002,1.223789526499337,0.044839824447023
instacart,2,15042,0.0,0.5531464700081437,0.5531464700081437,0.3835663673713355,0.3835663673713355,0.0,0.5531464700081437,16,9.6875,0.3548387096774194,0.9608890588858582,0.69,0.0265504684526423,0.7,0.6104391933071263,0.4,0.8884034775671416,-0.0891919286521667,0.2200025669044146,0.9806375150118432,0.1020723692421999
instacart,2,1963,0.0,0.339160205273616,0.339160205273616,0.0,0.0,0.0,0.2139862647345275,2,4.0,0.0,1.0,1.0,0.0,0.0,,1.0,0.9098513835394284,,0.2271786451019921,1.0876408982332253,0.0419167699894152
instacart,2,19171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,11.285714285714286,0.3924050632911392,0.9589602959592342,0.6458333333333334,0.1097970062587753,0.7,0.530988169526957,0.6666666666666666,0.9684339773214232,0.3687364908303286,0.3669785150204575,3.485268352640515,0.1120026418897543
instacart,2,3430,0.5087403079104241,0.7227265726449518,0.8539316501572936,0.7227265726449518,0.8687949224876582,0.0,0.6548086577531306,5,7.6,0.2631578947368421,0.96976724577364,0.75,0.0916666666666666,0.6,0.8121667612161271,0.5,0.9501180956394636,0.2267074149369292,0.271910843267886,2.331103173008265,0.1359157140490126
instacart,2,1027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,9.352941176470589,0.2955974842767296,0.9675065493545348,0.7589285714285714,0.0233782824448942,0.8,0.6986454967461762,0.5,0.956210070287768,0.2405061573208738,0.3182059528971935,2.021663882632457,0.0896493266366924
instacart,2,17112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2.6666666666666665,0.375,0.938929756102662,0.6666666666666666,0.1949404761904761,0.3,0.8537332953179018,0.6666666666666666,0.9564249484762484,0.1306446493452768,0.5047279479186759,3.5618623119663986,0.079165048888418
instacart,2,14397,0.0,0.4852285551163225,0.6164336326286642,0.3451913422468692,0.339160205273616,0.2139862647345275,0.4852285551163225,25,9.2,0.5869565217391304,0.904741891259866,0.6105263157894737,0.1121770275504795,0.8,0.356680077961566,0.0,0.9305359755506394,0.3582638255781403,0.3989069096953865,2.054025449570145,0.0630272710298261
instacart,2,9950,0.0,0.2772734273550482,0.2772734273550482,0.1460683498427064,0.169580102636808,0.3835663673713355,0.1460683498427064,16,5.0,0.2875,0.9555296420969608,0.8070175438596491,0.0292022792022792,0.5,0.6110073065154532,0.6,0.8887875658828299,0.2086105587407081,0.2610677349047023,1.4014287584849894,0.0855844014614944
instacart,2,17743,0.3156484524795144,0.3451913422468692,0.3007851801491498,0.3835663673713355,0.3835663673713355,0.0,0.2139862647345275,19,7.894736842105263,0.5466666666666666,0.9326770971832948,0.5294117647058824,0.1226900810452881,0.6,0.4167755510718617,0.2,0.9717603385363875,0.356315912619545,0.427321839038156,3.245454365032068,0.1301811634873614
instacart,2,272,0.5087403079104241,0.6399453854227659,0.6399453854227659,0.6399453854227659,0.339160205273616,0.529634717214042,0.7860137352654724,10,23.4,0.4529914529914529,0.959587060123448,0.578125,0.0805044060676278,0.7,0.4483763077667893,0.4285714285714285,0.9627966676542594,0.3057063741614277,0.3452872288180877,2.571929212435431,0.1142170109636738
instacart,2,20031,0.0,0.5531464700081437,0.5531464700081437,0.5087403079104241,0.5531464700081437,0.339160205273616,0.5087403079104241,49,4.979591836734694,0.7131147540983607,0.8444374326300073,0.5142857142857142,0.1506779389591889,0.7,0.3428339500523886,0.375,0.9087395069338976,0.3409539964443727,0.2200355721653025,1.6008248282360444,0.0802582529837498
instacart,2,8426,0.4852285551163225,0.6164336326286642,0.6164336326286642,0.339160205273616,0.2139862647345275,0.5087403079104241,0.5087403079104241,4,17.0,0.2647058823529411,0.9724071761926364,0.74,0.1409722222222222,0.6,0.6359575367328902,0.4615384615384615,0.9574178178772016,0.10013611543706,0.188454173581942,1.433358811498434,0.0933279970741369
instacart,2,12513,0.8304198973631919,0.8687949224876582,0.8687949224876582,0.8687949224876582,0.6608397947263838,0.3451913422468692,0.8539316501572936,3,4.0,0.4166666666666666,0.9801500856796056,0.2857142857142857,0.4166666666666666,0.0,,0.25,0.9623126984931414,0.474341649025257,0.533814027954058,4.208892208123353,0.1615533466066018
instacart,2,4627,0.169580102636808,0.1460683498427064,0.169580102636808,0.3156484524795144,0.1460683498427064,0.0,0.1460683498427064,5,13.0,0.2923076923076922,0.9704840146217338,0.717391304347826,0.1514609630668536,0.6,0.6960397819628554,0.5625,0.899081733693025,0.146646409673071,0.1663747746752095,1.0894481137323797,0.0681765425644995
instacart,2,11745,0.6131471927654584,1.0,1.0,1.0,1.0,0.6131471927654584,0.6131471927654584,27,4.25925925925926,0.5391304347826087,0.8436143664011835,0.7358490566037735,0.2333041958041957,0.5,0.4557574213027567,0.0,0.9631849390528736,0.0554792624119986,0.263686169382895,2.361988609913312,0.0901471346726528
instacart,2,4706,0.6843515475204854,0.529634717214042,0.529634717214042,0.529634717214042,0.3835663673713355,0.3600546145772339,0.6548086577531306,18,17.88888888888889,0.670807453416149,0.9163933735285614,0.4622641509433962,0.1432978503404189,0.5,0.2605420074584623,0.1764705882352941,0.9525765600663804,0.2605724568330959,0.2626814295218633,2.337746916369525,0.0911857488212326
instacart,2,401,0.339160205273616,0.1460683498427064,0.1460683498427064,0.169580102636808,0.0,0.0,0.0,14,5.214285714285714,0.2876712328767123,0.959913501972804,0.75,0.0153846153846153,0.6,0.6594435935316283,0.3333333333333333,0.8248398401595073,0.0599294882055596,0.1753556857404906,0.7015054815415993,0.0339333088954836
instacart,2,737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,4.857142857142857,0.25,0.9434401337556902,0.8823529411764706,0.0547924297924297,0.6,0.7229729298577068,0.7142857142857143,0.7225956493483263,0.1174510037080275,0.3370976613967916,0.385132869186935,0.0952255728770963
instacart,2,17649,0.0,0.4468535299918562,0.4468535299918562,0.3156484524795144,0.0,0.3156484524795144,0.169580102636808,20,9.5,0.4578947368421052,0.930535867687534,0.6699029126213593,0.070082271417579,0.7,0.4681576034575768,0.3636363636363636,0.8524866100483318,0.0993088153401394,0.2141239211136908,0.6820646724395,0.0668926144361592
instacart,2,20539,0.0,0.3868528072345415,0.3868528072345415,0.0,0.3868528072345415,0.0,0.3868528072345415,49,4.448979591836735,0.8623853211009174,0.8608266199368307,0.1,0.1613681457431457,0.3,0.1139864933643225,0.0,0.974990387244117,0.3868296116938711,0.5180036148023582,3.630529226200569,0.1528411567575791
instacart,2,18091,0.0,0.4692787260227564,0.4692787260227564,0.4692787260227564,0.4692787260227564,0.2960819109658651,0.4692787260227564,8,4.75,0.368421052631579,0.9407840848193134,0.6666666666666666,0.1537240537240537,0.6,0.6021047950885905,0.6,0.8715204796910176,0.2047850300128164,0.4448286947812725,0.955060927458714,0.0804926183766954
instacart,2,7491,0.0,0.1460683498427064,0.1460683498427064,0.1460683498427064,0.1460683498427064,0.2139862647345275,0.0,11,7.545454545454546,0.4578313253012048,0.9174083428369458,0.6888888888888889,0.1306109022556391,0.8,0.4497127019772857,0.8181818181818182,0.966598046351227,0.2418657911548642,0.4933621914053268,3.631996938607573,0.0727239745351475
instacart,2,3866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,5.3,0.1886792452830188,0.9807991102072544,0.813953488372093,0.0277777777777777,0.7,0.6702115793661912,0.5,0.9221059843411146,0.0308992114945287,0.1961220408363585,1.7339400591520515,0.0851662672094349
instacart,2,1507,0.5531464700081437,0.7227265726449518,0.6843515475204854,0.7227265726449518,0.6548086577531306,0.6992148198508501,0.6992148198508501,3,14.333333333333334,0.2790697674418605,0.9790830626438112,0.6451612903225806,0.1846153846153846,0.6,,0.5238095238095238,0.864257504042542,0.2590929570908805,0.1879799505975926,0.8137954607305017,0.0617014481091695
instacart,2,11566,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584,4,1.5,0.5,0.7896900821428474,0.6666666666666666,0.7777777777777778,0.0,0.3112781244591328,0.6666666666666666,0.8935950064193526,0.8660254037844387,0.5986431136002264,0.9985774245179972,0.0857047702508701
instacart,2,19765,0.1312050775123417,0.4703652827859578,0.5087403079104241,0.4852285551163225,0.339160205273616,0.0,0.3007851801491498,49,10.183673469387756,0.8236472945891784,0.8602398469186338,0.375,0.1674161190081275,0.6,0.1458099606132573,0.1818181818181818,0.9781058417260224,0.1843224983317749,0.3267007553902021,3.2479086397270693,0.1263026079773078
instacart,2,8654,0.0,0.1312050775123417,0.1312050775123417,0.0,0.0,0.3007851801491498,0.339160205273616,16,12.8125,0.473170731707317,0.9424227799978182,0.6296296296296297,0.1021870224558396,0.9,0.5263834623945569,0.2941176470588235,0.8650481698664543,0.3733760345750134,0.2209609832010761,1.008145373185753,0.0711287691789924
instacart,2,13672,0.1312050775123417,0.6992148198508501,0.8304198973631919,0.8304198973631919,0.1312050775123417,0.8539316501572936,0.4468535299918562,12,22.83333333333333,0.5547445255474452,0.9483975238322222,0.5,0.1451539430867011,0.8,0.3579205978650323,0.25,0.9706675288278996,0.2806592116336387,0.3455608861866404,3.085181156708689,0.1197380232239635
instacart,2,7285,0.5531464700081437,0.4852285551163225,0.4852285551163225,0.4852285551163225,0.5087403079104241,0.3156484524795144,0.0,7,5.857142857142857,0.3170731707317072,0.960900449281292,0.7142857142857143,0.0899313501144164,0.3,0.6456021851416882,0.0,0.9286574241173184,-0.2475130286287798,0.2825366620391057,1.7798562110811194,0.0538852326414005
instacart,2,6234,0.8539316501572936,0.8539316501572936,0.8539316501572936,0.8687949224876582,0.8539316501572936,0.4852285551163225,0.5147714448836773,12,8.416666666666666,0.5742574257425743,0.918580442902866,0.5581395348837209,0.1310338898121421,0.1999999999999999,0.297542217932462,0.0,0.9723924348648124,-0.216698666554403,0.2921246282907491,2.533405693627856,0.1054044559074914
instacart,2,6814,1.0,0.3868528072345415,0.3868528072345415,0.6131471927654584,0.3868528072345415,0.3868528072345415,0.0,5,2.4,0.25,0.9533522741071692,0.7777777777777778,0.375,0.0,1.0,0.5,0.8549828113386039,-0.296683051981965,0.1787146231917827,0.668369917908398,0.051308552097731
instacart,2,19248,0.0,0.1460683498427064,0.1460683498427064,0.1312050775123417,0.0,0.0,0.169580102636808,27,15.22222222222222,0.6180048661800487,0.9339434621576768,0.4968152866242038,0.0723720342436048,0.8,0.3812227429632776,0.12,0.9239965168291604,0.1216047338766388,0.2473081471041155,2.0066215042047086,0.1051625894902635
instacart,2,17146,0.3156484524795144,0.4912596920895757,0.4912596920895757,0.3007851801491498,0.3600546145772339,0.5087403079104241,0.3156484524795144,12,9.0,0.6018518518518519,0.9191766923788118,0.4883720930232558,0.1828960403826713,0.4,0.249924736561368,0.1538461538461538,0.91435255572824,0.1393449388510135,0.2276503768164134,1.11893458301363,0.070348789330216
instacart,2,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,11.764705882352942,0.3299999999999999,0.972320166399476,0.664179104477612,0.0285676418488918,0.8,0.6681786938494172,0.6666666666666666,0.943328349888506,0.1974592571265462,0.2310160400157244,1.9370244162745995,0.0926364006673259
instacart,2,4222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,2.1666666666666665,0.5897435897435898,0.8114218686794423,0.625,0.3457516339869281,0.4,0.4412086353319359,0.0,0.9034793801036454,0.1416374003367081,0.2241219754210114,1.7048226307409704,0.073825234038638
instacart,2,8648,0.0,0.5531464700081437,0.5087403079104241,0.3835663673713355,0.0,0.2139862647345275,0.2772734273550482,10,26.7,0.348314606741573,0.9620197626772052,0.735632183908046,0.0852753046056975,1.0,0.5752892601345989,0.5714285714285714,0.7640741270097964,-0.0471704812722671,0.1246412106534209,0.3546703621879336,0.060163893492135
instacart,2,15871,0.0,0.0,0.0,0.0,0.0,0.3903800499921016,0.0,12,4.083333333333333,0.326530612244898,0.9663429493374875,0.6666666666666666,0.0202020202020202,0.4,0.5994967564698106,1.0,0.8357436071935362,0.0427306143133391,0.1746524625079699,1.2586930649555748,0.0159687149191241
instacart,2,1368,0.169580102636808,0.6399453854227659,0.6399453854227659,0.4852285551163225,0.339160205273616,0.5087403079104241,0.4852285551163225,12,21.916666666666668,0.55893536121673,0.9488778190038404,0.4568965517241379,0.1237894063430252,0.7,0.3728151115081953,0.1666666666666666,0.9769287251450808,0.3269936177420102,0.3441967306036663,3.101682506946488,0.1139713693626262
instacart,2,19061,0.529634717214042,0.8687949224876582,0.8687949224876582,0.8687949224876582,0.8687949224876582,0.5531464700081437,0.7227265726449518,21,7.0,0.7891156462585034,0.8993780098887334,0.2258064516129032,0.2254021672771672,0.3,0.1235388787540398,0.0,0.925209456375293,0.0431940511863789,0.3062886208270987,2.406374753390363,0.1073070795254435
instacart,2,716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6.166666666666667,0.2162162162162162,0.9632526531555892,0.8275862068965517,0.0789869281045751,0.7,0.7609492075036605,0.6666666666666666,0.8800247642736999,0.1526906233540202,0.1936479831383158,0.4764831794266624,0.0417934775309809
instacart,2,4452,0.6608397947263838,0.6843515475204854,0.6843515475204854,0.6843515475204854,0.6843515475204854,0.5087403079104241,0.6992148198508501,8,13.0,0.3653846153846154,0.9516391558452288,0.6818181818181818,0.1598931957359886,0.3,0.6813602342933951,0.0,0.9675150624132608,0.1570078084560947,0.3400045470292917,2.309328886466566,0.1261496917458394
